CÓDIGO DE LA SERIE,D_1NBAS972,D_1NBAC972,D_1NBAD972,D_1NBAE972,D_1NBAF472,D_1NBAS572,D_1NBAC572,D_1NBAD572,D_1NBAE572,D_1NBAF572,D_1T9H0000,D_1T9H0010,D_1T9H0011,D_1T9H0004,D_1E723706.EUR,D_1T9L0001,D_1T9L0002,D_1T9L0008,D_1T9L0009,D_1T9VM001,D_1T9VM002,D_1T9VM003,D_1T9VM004,D_1T9H0011,D_1T9VM006,D_1T9VM007,D_1T9VM008,D_1T9VM009,D_1T9VM010,D_1TFECHABOE,D_1TFECHABOE2,D_1TFECHABOE4,D_1TFECHABOE3,D_1T9H0000,D_1T9H0000A,D_1T9H0000B,D_1T9H0000C
OCT 1993,-,-,-,-,-,-,-,-,-,-,12.690,-,-,9.475,9.102,10.000,12.000,12.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.690,-,-,-
NOV 1993,-,-,-,-,-,-,-,-,-,-,12.030,-,-,9.000,8.742,10.000,12.000,12.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.030,-,-,-
DIC 1993,-,-,-,-,-,-,-,-,-,-,11.730,-,-,8.607,8.238,10.000,12.000,12.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.730,-,-,-
ENE 1994,-,-,-,-,-,-,-,-,-,-,11.351,-,-,8.236,8.090,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.351,-,-,-
FEB 1994,-,-,-,-,-,-,-,-,-,-,11.079,-,-,8.027,8.139,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.079,-,-,-
MAR 1994,-,-,-,-,-,-,-,-,-,-,10.792,-,-,7.959,8.041,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.792,-,-,-
ABR 1994,-,-,-,-,-,-,-,-,-,-,10.535,-,-,7.966,7.879,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.535,-,-,-
MAY 1994,-,-,-,-,-,-,-,-,-,-,10.277,-,-,8.069,7.835,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.277,-,-,-
JUN 1994,-,-,-,-,-,-,-,-,-,-,10.124,-,-,8.363,8.198,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.124,-,-,-
JUL 1994,-,-,-,-,-,-,-,-,-,-,10.046,-,-,8.748,8.345,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.046,-,-,-
AGO 1994,-,-,-,-,-,-,-,-,-,-,10.101,-,-,9.179,8.482,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.101,-,-,-
SEP 1994,-,-,-,-,-,-,-,-,-,-,10.129,-,-,9.604,8.875,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.129,-,-,-
OCT 1994,-,-,-,-,-,-,-,-,-,-,10.229,-,-,9.969,8.970,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.229,-,-,-
NOV 1994,-,-,-,-,-,-,-,-,-,-,10.071,-,-,10.287,9.019,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.071,-,-,-
DIC 1994,-,-,-,-,-,-,-,-,-,-,10.255,-,-,10.531,9.445,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,1995-Ene-20,1995-Ene-20,1995-Ene-20,-,10.255,-,-,-
ENE 1995,-,-,-,-,-,-,-,-,-,-,10.428,-,-,10.793,10.422,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,1995-Feb-21,1995-Feb-21,1995-Feb-21,-,10.428,-,-,-
FEB 1995,-,-,-,-,-,-,-,-,-,-,10.610,-,-,10.976,9.942,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,1995-Mar-20,1995-Mar-20,1995-Mar-20,-,10.610,-,-,-
MAR 1995,-,-,-,-,-,-,-,-,-,-,10.875,-,-,11.187,10.506,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,1995-Abr-20,1995-Abr-20,1995-Abr-20,-,10.875,-,-,-
ABR 1995,-,-,-,-,-,-,-,-,-,-,10.997,-,-,11.327,10.409,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,1995-May-20,1995-May-20,1995-May-20,-,10.997,-,-,-
MAY 1995,-,-,-,-,-,-,-,-,-,-,11.186,-,-,11.416,10.300,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,1995-Jun-20,1995-Jun-20,1995-Jun-20,-,11.186,-,-,-
JUN 1995,-,-,-,-,-,-,-,-,-,-,11.155,-,-,11.468,10.363,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,1995-Jul-21,1995-Jul-21,1995-Jul-21,-,11.155,-,-,-
JUL 1995,-,-,-,-,-,-,-,-,-,-,11.217,-,-,11.388,10.272,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,1995-Ago-19,1995-Ago-19,1995-Ago-19,-,11.217,-,-,-
AGO 1995,-,-,-,-,-,-,-,-,-,-,11.385,-,-,11.287,9.982,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,1995-Sep-21,1995-Sep-21,1995-Sep-21,-,11.385,-,-,-
SEP 1995,-,-,-,-,-,-,-,-,-,-,11.303,-,-,11.011,9.572,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,1995-Oct-20,1995-Oct-20,1995-Oct-20,-,11.303,-,-,-
OCT 1995,-,-,-,-,-,-,-,-,-,-,11.156,-,-,10.828,9.634,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,1995-Nov-21,1995-Nov-21,1995-Nov-21,-,11.156,-,-,-
NOV 1995,-,-,-,-,-,-,-,-,-,-,11.135,-,-,10.653,9.430,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,1995-Dic-21,1995-Dic-21,1995-Dic-21,-,11.135,-,-,-
DIC 1995,-,-,-,-,-,-,-,-,-,-,11.010,-,-,10.365,9.136,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,1996-Ene-20,1996-Ene-20,1996-Ene-20,-,11.010,-,-,-
ENE 1996,-,-,-,-,-,-,-,-,-,-,10.810,-,-,9.997,8.659,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,1996-Feb-23,1996-Feb-23,1996-Feb-23,-,10.810,-,-,-
FEB 1996,-,-,-,-,-,-,-,-,-,-,10.561,-,-,9.695,8.473,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,1996-Mar-22,1996-Mar-22,1996-Mar-22,-,10.561,-,-,-
MAR 1996,-,-,-,-,-,-,-,-,-,-,10.284,-,-,9.470,8.365,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,1996-Abr-20,1996-Abr-20,1996-Abr-20,-,10.284,-,-,-
ABR 1996,-,-,-,-,-,-,-,-,-,-,10.045,-,-,9.129,7.585,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,1996-May-21,1996-May-21,1996-May-21,-,10.045,-,-,-
MAY 1996,-,-,-,-,-,-,-,-,-,-,9.729,-,-,8.820,7.419,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,1996-Jun-20,1996-Jun-20,1996-Jun-20,-,9.729,-,-,-
JUN 1996,-,-,-,-,-,-,-,-,-,-,9.392,-,-,8.592,7.276,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,1996-Jul-20,1996-Jul-20,1996-Jul-20,-,9.392,-,-,-
JUL 1996,-,-,-,-,-,-,-,-,-,-,9.195,-,-,8.364,7.201,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,1996-Ago-21,1996-Ago-21,1996-Ago-21,-,9.195,-,-,-
AGO 1996,-,-,-,-,-,-,-,-,-,-,9.057,-,-,8.172,7.269,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,1996-Sep-21,1996-Sep-21,1996-Sep-21,-,9.057,-,-,-
SEP 1996,-,-,-,-,-,-,-,-,-,-,8.938,-,-,7.916,6.975,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,1996-Oct-21,1996-Oct-21,1996-Oct-21,-,8.938,-,-,-
OCT 1996,-,-,-,-,-,-,-,-,-,-,8.813,-,-,7.654,6.668,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,1996-Nov-22,1996-Nov-22,1996-Nov-22,-,8.813,-,-,-
NOV 1996,-,-,-,-,-,-,-,-,-,-,8.444,-,-,7.397,6.388,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,1996-Dic-20,1996-Dic-20,1996-Dic-20,-,8.444,-,-,-
DIC 1996,-,-,-,-,-,-,-,-,-,-,8.174,-,-,7.098,5.994,9.000,11.000,11.0000,-,-,-,-,-,-,-,-,-,-,-,1997-Ene-21,1997-Ene-21,1997-Ene-21,-,8.174,-,-,-
ENE 1997,-,-,-,-,-,-,-,-,-,-,7.867,-,-,6.738,5.491,7.500,9.500,9.5000,-,-,-,-,-,-,-,-,-,-,-,1997-Feb-21,1997-Feb-21,1997-Feb-21,-,7.867,-,-,-
FEB 1997,-,-,-,-,-,-,-,-,-,-,7.604,-,-,6.387,5.580,7.500,9.500,9.5000,-,-,-,-,-,-,-,-,-,-,-,1997-Mar-21,1997-Mar-21,1997-Mar-21,-,7.604,-,-,-
MAR 1997,-,-,-,-,-,-,-,-,-,-,7.379,-,-,6.155,5.788,7.500,9.500,9.5000,-,-,-,-,-,-,-,-,-,-,-,1997-Abr-21,1997-Abr-21,1997-Abr-21,-,7.379,-,-,-
ABR 1997,-,-,-,-,-,-,-,-,-,-,7.195,-,-,5.981,5.504,7.500,9.500,9.5000,-,-,-,-,-,-,-,-,-,-,-,1997-May-21,1997-May-21,1997-May-21,-,7.195,-,-,-
MAY 1997,-,-,-,-,-,-,-,-,-,-,7.104,-,-,5.815,5.170,7.500,9.500,9.5000,-,-,-,-,-,-,-,-,-,-,-,1997-Jun-20,1997-Jun-20,1997-Jun-20,-,7.104,-,-,-
JUN 1997,-,-,-,-,-,-,-,-,-,-,6.820,-,-,5.680,5.101,7.500,9.500,9.5000,-,-,-,-,-,-,-,-,-,-,-,1997-Jul-21,1997-Jul-21,1997-Jul-21,-,6.820,-,-,-
JUL 1997,-,-,-,-,-,-,-,-,-,-,6.715,-,-,5.600,5.125,7.500,9.500,9.5000,-,-,-,-,-,-,-,-,-,-,-,1997-Ago-22,1997-Ago-22,1997-Ago-22,-,6.715,-,-,-
AGO 1997,-,-,-,-,-,-,-,-,-,-,6.584,-,-,5.552,5.211,7.500,9.500,9.5000,-,-,-,-,-,-,-,-,-,-,-,1997-Sep-19,1997-Sep-19,1997-Sep-19,-,6.584,-,-,-
SEP 1997,-,-,-,-,-,-,-,-,-,-,6.518,-,-,5.410,4.990,7.500,9.500,9.5000,-,-,-,-,-,-,-,-,-,-,-,1997-Oct-21,1997-Oct-21,1997-Oct-21,-,6.518,-,-,-
OCT 1997,-,-,-,-,-,-,-,-,-,-,6.509,-,-,5.282,4.985,7.500,9.500,9.5000,-,-,-,-,-,-,-,-,-,-,-,1997-Nov-20,1997-Nov-20,1997-Nov-20,-,6.509,-,-,-
NOV 1997,-,-,-,-,-,-,-,-,-,-,6.385,-,-,5.230,4.807,7.500,9.500,9.5000,-,-,-,-,-,-,-,-,-,-,-,1997-Dic-20,1997-Dic-20,1997-Dic-20,-,6.385,-,-,-
DIC 1997,-,-,-,-,-,-,-,-,-,-,6.255,-,-,5.167,4.623,7.500,9.500,9.5000,-,-,-,-,-,-,-,-,-,-,-,1998-Ene-21,1998-Ene-21,1998-Ene-21,-,6.255,-,-,-
ENE 1998,-,-,-,-,-,-,-,-,-,-,6.115,-,-,5.086,4.421,5.500,7.500,7.5000,-,-,-,-,-,-,-,-,-,-,-,1998-Feb-20,1998-Feb-20,1998-Feb-20,-,6.115,-,-,-
FEB 1998,-,-,-,-,-,-,-,-,-,-,5.980,-,-,4.947,4.325,5.500,7.500,7.5000,-,-,-,-,-,-,-,-,-,-,-,1998-Mar-21,1998-Mar-21,1998-Mar-21,-,5.980,-,-,-
MAR 1998,-,-,-,-,-,-,-,-,-,-,5.896,-,-,4.823,4.161,5.500,7.500,7.5000,-,-,-,-,-,-,-,-,-,-,-,1998-Abr-21,1998-Abr-21,1998-Abr-21,-,5.896,-,-,-
ABR 1998,-,-,-,-,-,-,-,-,-,-,5.776,-,-,4.707,4.215,5.500,7.500,7.5000,-,-,-,-,-,-,-,-,-,-,-,1998-May-22,1998-May-22,1998-May-22,-,5.776,-,-,-
MAY 1998,-,-,-,-,-,-,-,-,-,-,5.700,-,-,4.613,4.220,5.500,7.500,7.5000,-,-,-,-,-,-,-,-,-,-,-,1998-Jun-22,1998-Jun-22,1998-Jun-22,-,5.700,-,-,-
JUN 1998,-,-,-,-,-,-,-,-,-,-,5.636,-,-,4.547,4.191,5.500,7.500,7.5000,-,-,-,-,-,-,-,-,-,-,-,1998-Jul-22,1998-Jul-22,1998-Jul-22,-,5.636,-,-,-
JUL 1998,-,-,-,-,-,-,-,-,-,-,5.592,-,-,4.508,4.137,5.500,7.500,7.5000,-,-,-,-,-,-,-,-,-,-,-,1998-Ago-21,1998-Ago-21,1998-Ago-21,-,5.592,-,-,-
AGO 1998,-,-,-,-,-,-,-,-,-,-,5.628,-,-,4.464,4.066,5.500,7.500,7.5000,-,-,-,-,-,-,-,-,-,-,-,1998-Sep-22,1998-Sep-22,1998-Sep-22,-,5.628,-,-,-
SEP 1998,-,-,-,-,-,-,-,-,-,-,5.548,-,-,4.374,3.830,5.500,7.500,7.5000,-,-,-,-,-,-,-,-,-,-,-,1998-Oct-21,1998-Oct-21,1998-Oct-21,-,5.548,-,-,-
OCT 1998,-,-,-,-,-,-,-,-,-,-,5.495,-,-,4.245,3.635,5.500,7.500,7.5000,-,-,-,-,-,-,-,-,-,-,-,1998-Nov-21,1998-Nov-21,1998-Nov-21,-,5.495,-,-,-
NOV 1998,-,-,-,-,-,-,-,-,-,-,5.296,-,-,4.055,3.618,5.500,7.500,7.5000,-,-,-,-,-,-,-,-,-,-,-,1998-Dic-21,1998-Dic-21,1998-Dic-21,-,5.296,-,-,-
DIC 1998,-,-,-,-,-,-,-,-,-,-,5.150,-,-,3.864,3.240,5.500,7.500,7.5000,-,-,-,-,-,-,-,-,-,-,-,1999-Ene-22,1999-Ene-22,1999-Ene-22,-,5.150,-,-,-
ENE 1999,-,-,-,-,3.062,-,-,-,-,-,5.131,-,-,3.658,3.065,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,1999-Feb-20,1999-Feb-20,1999-Feb-20,-,5.131,-,-,-
FEB 1999,-,-,-,-,3.030,-,-,-,-,-,4.950,-,-,3.513,3.035,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,1999-Mar-23,1999-Mar-23,1999-Mar-23,-,4.950,-,-,-
MAR 1999,-,-,-,-,3.046,-,-,-,-,-,4.816,-,-,3.435,3.031,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,1999-Abr-20,1999-Abr-20,1999-Abr-20,-,4.816,-,-,-
ABR 1999,-,-,-,-,2.756,-,-,-,-,-,4.787,-,-,3.349,2.709,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,1999-May-20,1999-May-20,1999-May-20,-,4.787,-,-,-
MAY 1999,-,-,-,-,2.683,-,-,-,-,-,4.644,-,-,3.272,2.656,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,1999-Jun-21,1999-Jun-21,1999-Jun-21,-,4.644,-,-,-
JUN 1999,-,-,-,-,2.836,-,-,-,-,-,4.502,-,-,3.310,2.780,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,1999-Jul-21,1999-Jul-21,1999-Jul-21,-,4.502,-,-,-
JUL 1999,-,-,-,-,3.030,-,-,-,-,-,4.435,-,-,3.442,3.018,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,1999-Ago-23,1999-Ago-23,1999-Ago-23,-,4.435,-,-,-
AGO 1999,-,-,-,-,3.237,-,-,-,-,-,4.471,-,-,3.599,3.233,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,1999-Sep-22,1999-Sep-22,1999-Sep-22,-,4.471,-,-,-
SEP 1999,-,-,-,-,3.301,-,-,-,-,-,4.545,-,-,3.758,3.260,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,1999-Oct-22,1999-Oct-22,1999-Oct-22,-,4.545,-,-,-
OCT 1999,-,-,-,-,3.684,-,-,-,-,-,4.665,-,-,4.004,3.607,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,1999-Nov-20,1999-Nov-20,1999-Nov-20,-,4.665,-,-,-
NOV 1999,-,-,-,-,3.689,-,-,-,-,-,4.807,-,-,4.217,3.659,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,1999-Dic-21,1999-Dic-21,1999-Dic-21,-,4.807,-,-,-
DIC 1999,-,-,-,-,3.826,-,-,-,-,-,4.940,-,-,4.397,3.806,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,2000-Ene-21,2000-Ene-21,2000-Ene-21,-,4.940,-,-,-
ENE 2000,-,-,-,-,3.949,-,-,-,-,-,5.040,-,-,4.561,3.924,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,2000-Feb-19,2000-Feb-19,2000-Feb-19,-,5.040,-,-,-
FEB 2000,-,-,-,-,4.111,-,-,-,-,-,5.166,-,-,4.689,4.099,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,2000-Mar-21,2000-Mar-21,2000-Mar-21,-,5.166,-,-,-
MAR 2000,-,-,-,-,4.267,-,-,-,-,-,5.231,-,-,4.795,4.259,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,2000-Abr-22,2000-Abr-22,2000-Abr-22,-,5.231,-,-,-
ABR 2000,-,-,-,-,4.365,-,-,-,-,-,5.353,-,-,4.826,4.348,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,2000-May-20,2000-May-20,2000-May-20,-,5.353,-,-,-
MAY 2000,-,-,-,-,4.849,-,-,-,-,-,5.522,-,-,4.965,4.847,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,2000-Jun-20,2000-Jun-20,2000-Jun-20,-,5.522,-,-,-
JUN 2000,-,-,-,-,4.965,-,-,-,-,-,5.703,-,-,5.054,4.959,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,2000-Jul-20,2000-Jul-20,2000-Jul-20,-,5.703,-,-,-
JUL 2000,-,-,-,-,5.105,-,-,-,-,-,5.891,-,-,5.115,5.097,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,2000-Ago-21,2000-Ago-21,2000-Ago-21,-,5.891,-,-,-
AGO 2000,-,-,-,-,5.248,-,-,-,-,-,6.029,-,-,5.180,5.247,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,2000-Sep-21,2000-Sep-21,2000-Sep-21,-,6.029,-,-,-
SEP 2000,-,-,-,-,5.219,-,-,-,-,-,6.232,-,-,5.251,5.208,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,2000-Oct-17,2000-Oct-17,2000-Oct-17,-,6.232,-,-,-
OCT 2000,-,-,-,-,5.218,-,-,-,-,-,6.284,-,-,5.299,5.212,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,2000-Nov-21,2000-Nov-21,2000-Nov-21,-,6.284,-,-,-
NOV 2000,-,-,-,-,5.193,-,-,-,-,-,6.348,-,-,5.287,5.188,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,2000-Dic-22,2000-Dic-22,2000-Dic-22,-,6.348,-,-,-
DIC 2000,-,-,-,-,4.881,-,-,-,-,-,6.371,-,-,5.241,4.889,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,2001-Ene-20,2001-Ene-20,2001-Ene-20,-,6.371,-,-,-
ENE 2001,-,-,-,-,4.574,-,-,-,-,-,6.390,-,-,5.122,4.564,5.500,7.500,6.5000,-,-,-,-,-,-,-,-,-,-,-,2001-Feb-21,2001-Feb-21,2001-Feb-21,-,6.390,-,-,-
FEB 2001,-,-,-,-,4.591,-,-,-,-,-,6.280,-,-,5.000,4.582,5.500,7.500,6.5000,-,-,-,-,-,-,-,-,-,-,-,2001-Mar-21,2001-Mar-21,2001-Mar-21,-,6.280,-,-,-
MAR 2001,-,-,-,-,4.471,-,-,-,-,-,6.147,-,-,4.859,4.469,5.500,7.500,6.5000,-,-,-,-,-,-,-,-,-,-,-,2001-Abr-21,2001-Abr-21,2001-Abr-21,-,6.147,-,-,-
ABR 2001,-,-,-,-,4.481,-,-,-,-,-,6.025,-,-,4.751,4.460,5.500,7.500,6.5000,-,-,-,-,-,-,-,-,-,-,-,2001-May-19,2001-May-19,2001-May-19,-,6.025,-,-,-
MAY 2001,-,-,-,-,4.520,-,-,-,-,-,5.926,-,-,4.661,4.499,5.500,7.500,6.5000,-,-,-,-,-,-,-,-,-,-,-,2001-Jun-20,2001-Jun-20,2001-Jun-20,-,5.926,-,-,-
JUN 2001,-,-,-,-,4.312,-,-,-,-,-,5.806,-,-,4.618,4.310,5.500,7.500,6.5000,-,-,-,-,-,-,-,-,-,-,-,2001-Jul-21,2001-Jul-21,2001-Jul-21,-,5.806,-,-,-
JUL 2001,-,-,-,-,4.311,-,-,-,-,-,5.768,-,-,4.610,4.310,5.500,7.500,6.5000,-,-,-,-,-,-,-,-,-,-,-,2001-Ago-21,2001-Ago-21,2001-Ago-21,-,5.768,-,-,-
AGO 2001,-,-,-,-,4.108,-,-,-,-,-,5.723,-,-,4.571,4.107,5.500,7.500,6.5000,-,-,-,-,-,-,-,-,-,-,-,2001-Sep-21,2001-Sep-21,2001-Sep-21,-,5.723,-,-,-
SEP 2001,-,-,-,-,3.770,-,-,-,-,-,5.627,-,-,4.519,3.771,5.500,7.500,6.5000,-,-,-,-,-,-,-,-,-,-,-,2001-Oct-19,2001-Oct-19,2001-Oct-19,-,5.627,-,-,-
OCT 2001,-,-,-,-,3.369,-,-,-,-,-,5.390,-,-,4.401,3.366,5.500,7.500,6.5000,-,-,-,-,-,-,-,-,-,-,-,2001-Nov-22,2001-Nov-22,2001-Nov-22,-,5.390,-,-,-
NOV 2001,-,-,-,-,3.198,-,-,-,-,-,5.190,-,-,4.243,3.196,5.500,7.500,6.5000,-,-,-,-,-,-,-,-,-,-,-,2001-Dic-21,2001-Dic-21,2001-Dic-21,-,5.190,-,-,-
DIC 2001,-,-,-,-,3.298,-,-,-,-,-,4.852,-,-,4.159,3.286,5.500,7.500,6.5000,-,-,-,-,-,-,-,-,-,-,-,2002-Ene-19,2002-Ene-19,2002-Ene-19,-,4.852,-,-,-
ENE 2002,-,-,-,-,3.483,-,-,-,-,-,4.737,-,-,4.090,3.475,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,2002-Feb-20,2002-Feb-20,2002-Feb-20,-,4.737,-,-,-
FEB 2002,-,-,-,-,3.594,-,-,-,-,-,4.768,-,-,4.065,3.581,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,2002-Mar-21,2002-Mar-21,2002-Mar-21,-,4.768,-,-,-
MAR 2002,-,-,-,-,3.816,-,-,-,-,-,4.785,-,-,4.131,3.799,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,2002-Abr-19,2002-Abr-19,2002-Abr-19,-,4.785,-,-,-
ABR 2002,-,-,-,-,3.860,-,-,-,-,-,4.860,-,-,4.247,3.857,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,2002-May-21,2002-May-21,2002-May-21,-,4.860,-,-,-
MAY 2002,-,-,-,-,3.963,-,-,-,-,-,4.985,-,-,4.401,3.948,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,2002-Jun-19,2002-Jun-19,2002-Jun-19,-,4.985,-,-,-
JUN 2002,-,-,-,-,3.869,-,-,-,-,-,4.995,-,-,4.453,3.862,4.250,6.250,5.5000,-,-,-,-,-,-,-,-,-,-,-,2002-Jul-19,2002-Jul-19,2002-Jul-19,-,4.995,-,-,-
JUL 2002,-,-,-,-,3.645,-,-,-,-,-,5.009,-,-,4.448,3.643,4.250,6.250,5.5000,10.350,-,-,-,-,-,-,-,-,-,-,2002-Ago-21,2002-Ago-21,2002-Ago-21,-,5.009,-,-,-
AGO 2002,-,-,-,-,3.440,-,-,-,-,-,4.999,-,-,4.360,3.437,4.250,6.250,5.5000,10.350,-,-,-,-,-,-,-,-,-,-,2002-Sep-20,2002-Sep-20,2002-Sep-20,-,4.999,-,-,-
SEP 2002,-,-,-,-,3.236,-,-,-,-,-,4.818,-,-,4.203,3.241,4.250,6.250,5.5000,10.350,-,-,-,-,-,-,-,-,-,-,2002-Oct-19,2002-Oct-19,2002-Oct-19,-,4.818,-,-,-
OCT 2002,-,-,-,-,3.126,-,-,-,-,-,4.690,-,-,4.027,3.127,4.250,6.250,5.5000,10.350,-,-,-,-,-,-,-,-,-,-,2002-Nov-21,2002-Nov-21,2002-Nov-21,-,4.690,-,-,-
NOV 2002,-,-,-,-,3.017,-,-,-,-,-,4.517,-,-,3.857,3.020,4.250,6.250,5.5000,10.350,-,-,-,-,-,-,-,-,-,-,2002-Dic-21,2002-Dic-21,2002-Dic-21,-,4.517,-,-,-
DIC 2002,-,-,-,-,2.873,-,-,-,-,-,4.380,-,-,3.703,2.878,4.250,6.250,5.5000,10.350,-,-,-,-,-,-,-,-,-,-,2003-Ene-21,2003-Ene-21,2003-Ene-21,-,4.380,-,-,-
ENE 2003,-,-,-,-,2.705,-,-,-,-,-,4.252,-,-,3.520,2.703,4.250,6.250,5.5000,9.850,-,-,-,-,-,-,-,-,-,-,2003-Feb-21,2003-Feb-21,2003-Feb-21,-,4.252,-,-,-
FEB 2003,-,-,-,-,2.504,-,-,-,-,-,4.146,-,-,3.364,2.513,4.250,6.250,5.5000,9.850,-,-,-,-,-,-,-,-,-,-,2003-Mar-21,2003-Mar-21,2003-Mar-21,-,4.146,-,-,-
MAR 2003,-,-,-,-,2.411,-,-,-,-,-,3.976,-,-,3.242,2.420,4.250,6.250,5.5000,9.850,-,-,-,-,-,-,-,-,-,-,2003-Abr-23,2003-Abr-23,2003-Abr-23,-,3.976,-,-,-
ABR 2003,-,-,-,-,2.447,-,-,-,-,-,3.886,-,-,3.144,2.458,4.250,6.250,5.5000,9.850,-,-,-,-,-,-,-,-,-,-,2003-May-23,2003-May-23,2003-May-23,-,3.886,-,-,-
MAY 2003,-,-,-,-,2.252,-,-,-,-,-,3.823,-,-,2.990,2.253,4.250,6.250,5.5000,9.850,-,-,-,-,-,-,-,-,-,-,2003-Jun-23,2003-Jun-23,2003-Jun-23,-,3.823,-,-,-
JUN 2003,-,-,-,-,2.014,-,-,-,-,-,3.707,-,-,2.822,2.033,4.250,6.250,5.5000,9.850,-,-,-,-,-,-,-,-,-,-,2003-Jul-23,2003-Jul-23,2003-Jul-23,-,3.707,-,-,-
JUL 2003,-,-,-,-,2.076,-,-,-,-,-,3.541,-,-,2.745,2.082,4.250,6.250,5.5000,9.100,-,-,-,-,-,-,-,-,-,-,2003-Ago-23,2003-Ago-23,2003-Ago-23,-,3.541,-,-,-
